city,date,year,month,day,day_of_year,tmax,tmin,humidity,precipitation,pressure,wind_speed
Kolkata,2017-07-15,2017,7,15,196,38.51,24.1,91.9,0.0,1003.9,13.7
Kolkata,2017-07-16,2017,7,16,197,37.9,26.15,90.4,32.75,1004.3,13.9
Kolkata,2017-07-17,2017,7,17,198,36.42,24.38,78.6,0.0,999.7,15.3
Kolkata,2017-07-18,2017,7,18,199,38.24,24.75,87.5,0.0,1005.1,13.5
Kolkata,2017-07-19,2017,7,19,200,38.8,24.63,85.6,0.0,1009.9,12.7
Kolkata,2017-07-20,2017,7,20,201,37.59,25.01,86.5,17.82,1005.8,13.5
Kolkata,2017-07-21,2017,7,21,202,39.23,23.14,83.6,19.93,1005.7,16.0
Kolkata,2017-07-22,2017,7,22,203,37.15,22.41,82.4,0.65,1003.7,18.1
Kolkata,2017-07-23,2017,7,23,204,36.07,26.32,91.5,0.0,1005.7,16.3
Kolkata,2017-07-24,2017,7,24,205,37.81,23.62,86.9,0.0,1006.0,15.0
Kolkata,2017-07-25,2017,7,25,206,35.31,23.79,90.5,12.33,1001.0,16.7
Kolkata,2017-07-26,2017,7,26,207,38.07,24.65,90.8,3.36,1007.3,17.1
Kolkata,2017-07-27,2017,7,27,208,34.78,23.51,86.9,9.27,1001.7,15.1
Kolkata,2017-07-28,2017,7,28,209,37.1,24.73,87.7,25.29,1005.8,14.5
Kolkata,2017-07-29,2017,7,29,210,35.98,26.09,88.3,6.65,1005.8,12.7
Kolkata,2017-07-30,2017,7,30,211,36.02,25.28,81.6,0.0,1008.6,15.3
Kolkata,2017-07-31,2017,7,31,212,37.01,22.31,84.3,2.87,1003.5,14.4
Kolkata,2017-08-01,2017,8,1,213,36.06,23.12,80.5,4.84,1002.2,18.6
Kolkata,2017-08-02,2017,8,2,214,32.66,26.51,92.7,0.0,1007.0,15.7
Kolkata,2017-08-03,2017,8,3,215,36.04,23.85,90.1,0.0,1004.4,13.0
Kolkata,2017-08-04,2017,8,4,216,37.55,22.98,89.1,0.0,1004.4,15.0
Kolkata,2017-08-05,2017,8,5,217,34.55,26.16,82.6,48.17,1007.0,15.1
Kolkata,2017-08-06,2017,8,6,218,35.75,24.14,85.1,15.89,1010.0,14.1
Kolkata,2017-08-07,2017,8,7,219,34.62,23.97,89.9,0.0,1008.1,15.7
Kolkata,2017-08-08,2017,8,8,220,37.99,23.75,93.4,0.0,1006.2,16.4
Kolkata,2017-08-09,2017,8,9,221,37.86,21.02,78.4,19.41,1007.6,17.0
Kolkata,2017-08-10,2017,8,10,222,34.22,23.15,88.3,0.0,1005.3,14.9
Kolkata,2017-08-11,2017,8,11,223,35.69,23.4,100.0,7.19,1005.6,12.7
Kolkata,2017-08-12,2017,8,12,224,35.01,23.69,86.2,9.54,1002.3,14.0
Kolkata,2017-08-13,2017,8,13,225,38.84,23.96,86.8,1.44,1002.1,10.5
Kolkata,2017-08-14,2017,8,14,226,34.19,22.26,88.8,10.68,1006.1,14.2
Kolkata,2017-08-15,2017,8,15,227,36.43,23.39,77.2,0.0,1005.0,20.3
Kolkata,2017-08-16,2017,8,16,228,36.76,21.18,83.1,0.0,1005.2,15.3
Kolkata,2017-08-17,2017,8,17,229,35.03,22.73,78.9,0.0,1004.5,15.2
Kolkata,2017-08-18,2017,8,18,230,31.87,22.6,82.5,14.18,1008.8,16.3
Kolkata,2017-08-19,2017,8,19,231,33.23,24.14,93.0,0.0,1003.6,16.2
Kolkata,2017-08-20,2017,8,20,232,33.7,22.58,93.6,38.83,1010.9,14.9
Kolkata,2017-08-21,2017,8,21,233,30.74,23.35,97.6,0.0,1002.7,14.5
Kolkata,2017-08-22,2017,8,22,234,37.0,22.66,81.8,5.98,1006.7,13.8
Kolkata,2017-08-23,2017,8,23,235,34.61,24.74,81.5,0.0,1007.8,15.8
Kolkata,2017-08-24,2017,8,24,236,35.0,22.66,89.6,0.0,1004.2,15.3
Kolkata,2017-08-25,2017,8,25,237,34.04,20.72,90.4,0.0,1009.7,16.7
Kolkata,2017-08-26,2017,8,26,238,33.27,22.52,88.1,0.0,1010.6,14.5
Kolkata,2017-08-27,2017,8,27,239,32.79,23.41,86.9,0.0,1006.7,13.9
Kolkata,2017-08-28,2017,8,28,240,33.43,22.79,84.2,0.78,1004.5,12.5
Kolkata,2017-08-29,2017,8,29,241,32.78,21.43,89.9,0.0,1007.7,11.6
Kolkata,2017-08-30,2017,8,30,242,32.96,18.82,91.4,7.98,1008.3,18.0
Kolkata,2017-08-31,2017,8,31,243,34.02,26.54,97.3,0.0,1005.8,12.0
Kolkata,2017-09-01,2017,9,1,244,34.4,21.92,87.0,0.0,1003.4,14.3
Kolkata,2017-09-02,2017,9,2,245,36.18,23.59,91.7,0.0,1003.9,13.9
Kolkata,2017-09-03,2017,9,3,246,33.27,20.32,96.6,0.0,1008.6,12.9
Kolkata,2017-09-04,2017,9,4,247,29.66,20.14,90.7,55.28,1006.5,12.4
Kolkata,2017-09-05,2017,9,5,248,32.49,22.4,94.8,30.54,1006.8,15.5
Kolkata,2017-09-06,2017,9,6,249,32.05,21.35,84.4,0.0,1002.0,15.7
Kolkata,2017-09-07,2017,9,7,250,30.04,22.5,82.0,0.0,1005.3,17.5
Kolkata,2017-09-08,2017,9,8,251,32.06,22.62,88.7,13.03,1003.1,15.3
Kolkata,2017-09-09,2017,9,9,252,34.17,21.78,94.2,0.0,1005.9,15.8
Kolkata,2017-09-10,2017,9,10,253,29.02,21.64,83.3,16.53,1003.3,14.3
Kolkata,2017-09-11,2017,9,11,254,31.88,18.99,91.1,4.47,1004.6,15.3
Kolkata,2017-09-12,2017,9,12,255,34.55,18.92,85.8,0.0,1003.0,18.1
Kolkata,2017-09-13,2017,9,13,256,31.0,20.47,91.4,0.0,1007.1,18.0
Kolkata,2017-09-14,2017,9,14,257,30.76,18.29,92.9,40.36,1009.1,15.1
Kolkata,2017-09-15,2017,9,15,258,33.41,23.22,84.6,0.0,1005.5,12.3
Kolkata,2017-09-16,2017,9,16,259,29.16,19.9,86.4,0.0,1005.0,12.4
Kolkata,2017-09-17,2017,9,17,260,28.94,19.85,91.1,62.41,1004.5,14.0
Kolkata,2017-09-18,2017,9,18,261,31.65,20.15,88.8,0.0,1010.8,15.4
Kolkata,2017-09-19,2017,9,19,262,30.34,20.9,90.9,23.65,1009.6,15.8
Kolkata,2017-09-20,2017,9,20,263,32.37,17.96,79.6,0.0,1009.5,15.0
Kolkata,2017-09-21,2017,9,21,264,32.91,19.73,89.0,2.52,1008.0,18.6
Kolkata,2017-09-22,2017,9,22,265,30.77,20.79,77.1,0.0,996.3,14.4
Kolkata,2017-09-23,2017,9,23,266,33.81,19.65,88.2,52.49,1000.5,12.9
Kolkata,2017-09-24,2017,9,24,267,29.35,19.3,84.2,10.98,1010.4,17.4
Kolkata,2017-09-25,2017,9,25,268,28.63,20.72,87.1,0.64,1008.5,15.0
Kolkata,2017-09-26,2017,9,26,269,28.7,21.64,94.9,0.0,1001.3,13.3
Kolkata,2017-09-27,2017,9,27,270,29.52,19.08,93.2,10.59,1004.0,14.2
Kolkata,2017-09-28,2017,9,28,271,31.67,17.45,87.9,39.46,1002.4,14.4
Kolkata,2017-09-29,2017,9,29,272,31.37,19.17,91.6,42.38,1003.9,12.9
Kolkata,2017-09-30,2017,9,30,273,30.55,19.78,85.4,0.0,1006.5,16.9
Kolkata,2017-10-01,2017,10,1,274,28.85,18.62,69.5,0.0,1008.1,9.1
Kolkata,2017-10-02,2017,10,2,275,31.06,17.82,72.4,0.0,1010.3,8.8
Kolkata,2017-10-03,2017,10,3,276,27.19,19.72,70.7,0.0,1006.4,7.7
Kolkata,2017-10-04,2017,10,4,277,27.99,17.78,70.4,0.0,1008.4,9.4
Kolkata,2017-10-05,2017,10,5,278,29.29,15.51,69.4,0.0,1009.8,9.5
Kolkata,2017-10-06,2017,10,6,279,29.85,17.98,71.4,0.0,1010.9,10.7
Kolkata,2017-10-07,2017,10,7,280,26.82,18.74,77.1,0.0,1007.5,8.9
Kolkata,2017-10-08,2017,10,8,281,28.51,19.63,69.6,0.0,1008.7,7.5
Kolkata,2017-10-09,2017,10,9,282,28.39,18.69,73.2,0.0,1008.1,9.7
Kolkata,2017-10-10,2017,10,10,283,25.55,19.26,67.5,0.0,1010.4,6.1
Kolkata,2017-10-11,2017,10,11,284,27.56,18.78,71.9,0.0,1007.3,8.6
Kolkata,2017-10-12,2017,10,12,285,28.78,20.84,69.8,0.0,1010.4,6.5
Kolkata,2017-10-13,2017,10,13,286,29.66,16.58,70.2,0.0,1010.2,9.9
Kolkata,2017-10-14,2017,10,14,287,29.91,17.17,64.6,0.0,1005.1,9.7
Kolkata,2017-10-15,2017,10,15,288,29.81,20.61,74.7,0.0,1005.8,12.6
Kolkata,2017-10-16,2017,10,16,289,26.52,18.83,71.4,0.0,1009.0,9.9
Kolkata,2017-10-17,2017,10,17,290,28.98,17.98,73.2,0.0,1007.8,12.2
Kolkata,2017-10-18,2017,10,18,291,26.79,18.11,79.7,0.0,1009.0,9.0
Kolkata,2017-10-19,2017,10,19,292,27.4,19.4,68.2,0.0,1010.4,10.0
Kolkata,2017-10-20,2017,10,20,293,25.45,17.57,68.0,0.0,1010.6,9.3
Kolkata,2017-10-21,2017,10,21,294,25.57,18.44,72.1,0.0,1008.8,13.2
Kolkata,2017-10-22,2017,10,22,295,26.82,18.51,70.6,0.0,1011.1,9.3
Kolkata,2017-10-23,2017,10,23,296,25.67,17.24,77.7,0.0,1004.2,6.3
Kolkata,2017-10-24,2017,10,24,297,28.09,17.62,74.5,0.0,1005.9,10.5
Kolkata,2017-10-25,2017,10,25,298,28.51,14.86,75.8,0.0,1007.4,10.1
Kolkata,2017-10-26,2017,10,26,299,28.96,17.11,76.4,2.41,1005.7,6.2
Kolkata,2017-10-27,2017,10,27,300,27.3,16.82,69.7,15.43,1008.7,12.8
Kolkata,2017-10-28,2017,10,28,301,26.33,15.41,74.6,0.0,1008.0,10.8
Kolkata,2017-10-29,2017,10,29,302,27.52,15.78,73.8,0.0,1007.4,9.7
Kolkata,2017-10-30,2017,10,30,303,24.63,17.03,73.8,0.91,1006.4,10.1
Kolkata,2017-10-31,2017,10,31,304,26.22,15.5,75.6,0.0,1003.9,11.4
Kolkata,2017-11-01,2017,11,1,305,28.84,15.09,75.7,0.0,1010.6,12.7
Kolkata,2017-11-02,2017,11,2,306,26.25,19.45,71.1,0.0,1007.9,13.2
Kolkata,2017-11-03,2017,11,3,307,28.17,14.28,79.3,0.0,1008.8,10.7
Kolkata,2017-11-04,2017,11,4,308,28.17,18.32,71.4,0.0,1007.8,8.5
Kolkata,2017-11-05,2017,11,5,309,25.15,15.43,67.2,0.0,1008.1,10.1
Kolkata,2017-11-06,2017,11,6,310,25.25,16.33,71.6,0.0,1011.1,11.3
Kolkata,2017-11-07,2017,11,7,311,27.9,15.95,82.7,12.41,1010.4,12.4
Kolkata,2017-11-08,2017,11,8,312,27.53,16.49,70.9,0.0,1010.9,8.2
Kolkata,2017-11-09,2017,11,9,313,24.58,16.98,75.0,0.0,1002.2,8.8
Kolkata,2017-11-10,2017,11,10,314,26.64,14.93,76.2,0.0,999.2,8.5
Kolkata,2017-11-11,2017,11,11,315,26.17,16.47,78.3,0.0,1008.6,7.5
Kolkata,2017-11-12,2017,11,12,316,26.79,15.52,73.3,0.0,1008.0,9.3
Kolkata,2017-11-13,2017,11,13,317,26.62,16.86,72.8,0.0,1006.9,7.4
Kolkata,2017-11-14,2017,11,14,318,26.58,16.0,77.7,0.7,1007.6,9.2
Kolkata,2017-11-15,2017,11,15,319,23.4,16.54,72.5,30.48,1003.3,7.9
Kolkata,2017-11-16,2017,11,16,320,26.56,17.77,71.4,0.0,1007.4,9.4
Kolkata,2017-11-17,2017,11,17,321,25.27,18.31,76.3,0.0,1003.5,12.3
Kolkata,2017-11-18,2017,11,18,322,25.55,16.09,74.5,0.0,1010.4,10.3
Kolkata,2017-11-19,2017,11,19,323,25.89,14.77,70.8,0.0,1003.3,8.5
Kolkata,2017-11-20,2017,11,20,324,24.24,15.26,63.7,0.0,1007.1,9.0
Kolkata,2017-11-21,2017,11,21,325,20.82,15.45,68.0,0.0,1007.7,10.7
Kolkata,2017-11-22,2017,11,22,326,25.98,14.72,79.5,0.0,1003.1,6.5
Kolkata,2017-11-23,2017,11,23,327,24.33,15.1,76.2,0.0,1011.1,10.5
Kolkata,2017-11-24,2017,11,24,328,21.28,14.24,66.5,0.0,1007.7,7.7
Kolkata,2017-11-25,2017,11,25,329,24.54,14.03,78.1,0.0,1009.0,10.5
Kolkata,2017-11-26,2017,11,26,330,25.97,15.76,80.2,6.77,1007.5,13.0
Kolkata,2017-11-27,2017,11,27,331,23.66,16.04,83.5,0.0,1008.7,6.6
Kolkata,2017-11-28,2017,11,28,332,25.21,15.69,74.6,0.0,1011.3,10.3
Kolkata,2017-11-29,2017,11,29,333,24.39,16.68,69.6,0.0,1009.3,9.6
Kolkata,2017-11-30,2017,11,30,334,26.01,15.36,71.2,0.0,1006.3,5.1
Kolkata,2017-12-01,2017,12,1,335,23.94,16.66,67.3,0.0,1004.9,7.9
Kolkata,2017-12-02,2017,12,2,336,25.24,13.06,85.5,0.0,1008.1,9.7
Kolkata,2017-12-03,2017,12,3,337,25.35,16.9,78.8,0.0,1009.1,13.4
Kolkata,2017-12-04,2017,12,4,338,24.33,16.09,72.6,0.0,1009.7,11.7
Kolkata,2017-12-05,2017,12,5,339,24.81,13.68,78.3,7.12,1008.9,9.6
Kolkata,2017-12-06,2017,12,6,340,24.68,13.54,75.6,0.0,1004.6,9.4
Kolkata,2017-12-07,2017,12,7,341,22.46,14.82,71.5,3.32,1010.6,9.2
Kolkata,2017-12-08,2017,12,8,342,24.59,13.82,86.5,5.91,1006.9,11.6
Kolkata,2017-12-09,2017,12,9,343,26.34,16.01,81.8,0.0,1009.7,10.7
Kolkata,2017-12-10,2017,12,10,344,25.26,16.28,79.5,0.0,1011.4,11.5
Kolkata,2017-12-11,2017,12,11,345,23.28,14.66,81.5,0.0,1008.0,13.0
Kolkata,2017-12-12,2017,12,12,346,22.42,16.2,83.0,0.0,1012.2,9.3
Kolkata,2017-12-13,2017,12,13,347,26.6,12.91,73.9,0.0,1010.6,10.1
Kolkata,2017-12-14,2017,12,14,348,22.83,15.64,71.7,0.0,1009.9,10.0
Kolkata,2017-12-15,2017,12,15,349,26.18,15.91,76.6,0.0,1009.1,11.4
Kolkata,2017-12-16,2017,12,16,350,23.88,15.45,68.3,0.0,1010.5,8.2
Kolkata,2017-12-17,2017,12,17,351,25.4,15.33,69.5,0.0,1013.2,11.0
Kolkata,2017-12-18,2017,12,18,352,24.47,14.52,69.3,0.0,1009.3,9.1
Kolkata,2017-12-19,2017,12,19,353,26.95,12.76,67.1,0.0,1006.8,11.9
Kolkata,2017-12-20,2017,12,20,354,24.67,15.35,68.2,0.0,1007.1,6.9
Kolkata,2017-12-21,2017,12,21,355,23.1,16.45,76.3,0.0,1007.0,10.6
Kolkata,2017-12-22,2017,12,22,356,22.74,15.45,78.3,0.0,1004.5,7.3
Kolkata,2017-12-23,2017,12,23,357,25.65,15.44,80.7,0.0,1008.9,4.9
Kolkata,2017-12-24,2017,12,24,358,24.67,15.64,71.9,0.0,1007.9,16.5
Kolkata,2017-12-25,2017,12,25,359,21.19,14.61,73.0,0.0,1008.1,9.6
Kolkata,2017-12-26,2017,12,26,360,23.15,13.91,73.2,0.0,1005.2,6.1
Kolkata,2017-12-27,2017,12,27,361,21.74,12.54,75.6,0.0,1005.4,11.5
Kolkata,2017-12-28,2017,12,28,362,23.47,15.83,77.5,1.76,1007.6,9.9
Kolkata,2017-12-29,2017,12,29,363,23.85,14.0,76.7,0.0,1004.3,10.0
Kolkata,2017-12-30,2017,12,30,364,25.0,15.7,79.6,0.0,1008.4,8.2
Kolkata,2017-12-31,2017,12,31,365,26.61,16.18,76.2,0.59,1007.7,7.8
Kolkata,2018-01-01,2018,1,1,1,24.97,14.76,73.7,0.0,1008.3,6.7
Kolkata,2018-01-02,2018,1,2,2,24.59,14.45,72.2,0.0,1012.1,12.6
Kolkata,2018-01-03,2018,1,3,3,24.23,14.42,70.0,0.0,1007.0,9.2
Kolkata,2018-01-04,2018,1,4,4,24.3,15.14,77.0,0.0,1009.7,9.1
Kolkata,2018-01-05,2018,1,5,5,24.04,14.99,76.2,0.0,1012.4,10.1
Kolkata,2018-01-06,2018,1,6,6,27.85,14.03,82.1,0.0,1008.9,6.9
Kolkata,2018-01-07,2018,1,7,7,23.94,13.82,73.0,0.0,1008.8,10.2
Kolkata,2018-01-08,2018,1,8,8,21.16,15.92,77.1,0.0,1010.1,9.7
Kolkata,2018-01-09,2018,1,9,9,27.59,15.79,71.4,0.0,1005.9,8.6
Kolkata,2018-01-10,2018,1,10,10,25.09,16.71,78.9,0.0,1012.2,6.5
Kolkata,2018-01-11,2018,1,11,11,24.28,14.13,72.8,0.0,1006.2,13.2
Kolkata,2018-01-12,2018,1,12,12,25.72,15.08,76.3,0.0,1009.1,13.9
Kolkata,2018-01-13,2018,1,13,13,26.08,14.56,67.3,13.74,1005.6,7.0
Kolkata,2018-01-14,2018,1,14,14,23.3,15.58,74.1,0.0,1008.7,12.8
Kolkata,2018-01-15,2018,1,15,15,25.87,17.45,73.9,0.0,1010.6,9.8
Kolkata,2018-01-16,2018,1,16,16,27.84,13.78,78.3,0.0,1010.3,8.2
Kolkata,2018-01-17,2018,1,17,17,26.19,16.27,79.1,0.0,1001.8,11.9
Kolkata,2018-01-18,2018,1,18,18,21.83,15.16,72.0,0.0,1009.1,9.6
Kolkata,2018-01-19,2018,1,19,19,25.33,14.48,75.0,0.0,1007.1,11.7
Kolkata,2018-01-20,2018,1,20,20,25.86,15.3,72.5,0.0,1006.9,8.4
Kolkata,2018-01-21,2018,1,21,21,25.85,14.73,74.6,0.0,1010.1,7.8
Kolkata,2018-01-22,2018,1,22,22,22.84,14.87,76.1,0.0,1008.4,8.6
Kolkata,2018-01-23,2018,1,23,23,26.8,15.3,78.6,0.0,1006.4,11.3
Kolkata,2018-01-24,2018,1,24,24,26.27,16.89,69.4,0.0,1007.1,9.8
Kolkata,2018-01-25,2018,1,25,25,24.54,17.28,79.4,0.0,1005.5,9.7
Kolkata,2018-01-26,2018,1,26,26,26.51,15.3,71.7,0.0,1004.5,7.9
Kolkata,2018-01-27,2018,1,27,27,23.74,16.79,73.5,0.0,1011.6,10.0
Kolkata,2018-01-28,2018,1,28,28,23.45,15.55,77.1,0.0,1008.0,5.6
Kolkata,2018-01-29,2018,1,29,29,27.83,17.2,63.9,0.0,1007.4,9.0
Kolkata,2018-01-30,2018,1,30,30,26.15,15.32,71.7,0.0,1009.6,10.2
Kolkata,2018-01-31,2018,1,31,31,26.65,17.42,81.1,0.0,1008.2,9.6
Kolkata,2018-02-01,2018,2,1,32,24.48,16.55,77.8,0.0,1012.0,10.6
Kolkata,2018-02-02,2018,2,2,33,25.07,18.07,70.4,0.0,1005.6,12.0
Kolkata,2018-02-03,2018,2,3,34,28.12,16.69,75.0,0.0,1009.7,9.6
Kolkata,2018-02-04,2018,2,4,35,30.61,17.73,72.0,0.0,1012.8,11.7
Kolkata,2018-02-05,2018,2,5,36,24.2,17.51,77.8,0.0,1004.2,7.3
Kolkata,2018-02-06,2018,2,6,37,28.94,16.29,65.2,0.0,1007.5,9.4
Kolkata,2018-02-07,2018,2,7,38,29.1,16.82,76.1,0.0,1010.0,12.2
Kolkata,2018-02-08,2018,2,8,39,27.21,18.44,67.9,0.0,1008.2,10.9
Kolkata,2018-02-09,2018,2,9,40,26.69,17.04,68.7,0.0,1008.8,11.6
Kolkata,2018-02-10,2018,2,10,41,27.29,15.65,71.6,0.0,1008.4,10.2
Kolkata,2018-02-11,2018,2,11,42,24.98,19.8,72.2,0.0,1010.9,12.8
Kolkata,2018-02-12,2018,2,12,43,29.21,17.49,72.1,0.0,1009.2,15.0
Kolkata,2018-02-13,2018,2,13,44,28.47,16.74,62.2,0.0,1005.0,8.9
Kolkata,2018-02-14,2018,2,14,45,28.14,16.95,66.8,0.0,1008.9,11.3
Kolkata,2018-02-15,2018,2,15,46,26.66,19.05,75.4,0.0,1004.6,9.5
Kolkata,2018-02-16,2018,2,16,47,25.89,15.9,68.2,0.0,1005.0,8.6
Kolkata,2018-02-17,2018,2,17,48,27.92,17.48,72.5,0.0,1008.5,10.4
Kolkata,2018-02-18,2018,2,18,49,26.16,17.61,65.0,0.0,1006.6,11.0
Kolkata,2018-02-19,2018,2,19,50,27.97,18.28,76.1,0.0,1011.3,8.7
Kolkata,2018-02-20,2018,2,20,51,26.35,17.0,64.2,0.0,1004.4,9.5
Kolkata,2018-02-21,2018,2,21,52,32.63,17.97,73.2,0.0,1004.3,10.1
Kolkata,2018-02-22,2018,2,22,53,26.2,18.58,78.9,0.0,1003.3,12.3
Kolkata,2018-02-23,2018,2,23,54,30.72,18.2,68.7,0.0,1003.2,8.4
Kolkata,2018-02-24,2018,2,24,55,26.99,19.17,68.4,0.0,1010.5,9.8
Kolkata,2018-02-25,2018,2,25,56,28.95,17.15,68.0,0.0,1006.2,11.8
Kolkata,2018-02-26,2018,2,26,57,28.29,18.93,69.7,0.0,1006.8,9.9
Kolkata,2018-02-27,2018,2,27,58,29.93,19.14,64.9,6.81,1005.9,11.5
Kolkata,2018-02-28,2018,2,28,59,29.02,18.19,65.9,9.59,1007.5,9.8
Kolkata,2018-03-01,2018,3,1,60,27.5,19.33,69.4,0.0,1010.5,11.8
Kolkata,2018-03-02,2018,3,2,61,25.57,19.95,75.5,0.0,1009.9,11.0
Kolkata,2018-03-03,2018,3,3,62,29.73,18.91,72.7,0.0,1008.2,9.0
Kolkata,2018-03-04,2018,3,4,63,29.28,18.1,73.1,0.0,1009.3,10.4
Kolkata,2018-03-05,2018,3,5,64,27.42,17.1,67.9,0.0,1004.8,9.6
Kolkata,2018-03-06,2018,3,6,65,28.55,19.4,82.1,0.0,1009.3,8.8
Kolkata,2018-03-07,2018,3,7,66,29.55,17.46,77.1,0.0,1007.1,7.8
Kolkata,2018-03-08,2018,3,8,67,30.54,19.13,67.7,0.0,1011.9,8.0
Kolkata,2018-03-09,2018,3,9,68,30.66,19.84,75.3,0.0,1003.3,11.6
Kolkata,2018-03-10,2018,3,10,69,28.61,19.43,74.2,0.0,1007.7,11.3
Kolkata,2018-03-11,2018,3,11,70,30.03,16.5,74.4,0.0,1009.9,10.2
Kolkata,2018-03-12,2018,3,12,71,31.84,18.44,72.0,0.0,1007.1,12.6
Kolkata,2018-03-13,2018,3,13,72,28.34,18.44,61.9,0.0,1007.2,6.0
Kolkata,2018-03-14,2018,3,14,73,28.66,20.52,66.8,0.0,1005.1,13.3
Kolkata,2018-03-15,2018,3,15,74,30.66,19.09,66.8,0.0,1011.3,11.9
Kolkata,2018-03-16,2018,3,16,75,32.61,19.37,74.1,0.0,1012.5,7.4
Kolkata,2018-03-17,2018,3,17,76,30.42,20.17,74.7,0.0,1013.6,7.2
Kolkata,2018-03-18,2018,3,18,77,31.55,20.93,67.1,0.0,1007.7,7.6
Kolkata,2018-03-19,2018,3,19,78,31.34,22.32,70.4,0.0,1006.4,10.3
Kolkata,2018-03-20,2018,3,20,79,26.93,20.76,73.0,0.0,1006.7,10.9
Kolkata,2018-03-21,2018,3,21,80,31.51,20.56,67.9,0.0,1011.1,9.3
Kolkata,2018-03-22,2018,3,22,81,32.05,21.77,74.8,0.5,1009.1,9.5
Kolkata,2018-03-23,2018,3,23,82,31.85,19.68,69.5,0.0,1009.3,9.1
Kolkata,2018-03-24,2018,3,24,83,33.65,20.17,74.4,0.0,1005.1,13.3
Kolkata,2018-03-25,2018,3,25,84,31.28,18.92,65.5,0.0,1007.0,10.3
Kolkata,2018-03-26,2018,3,26,85,32.22,18.63,59.2,0.0,1013.0,12.5
Kolkata,2018-03-27,2018,3,27,86,32.94,22.38,65.3,0.0,1000.8,11.9
Kolkata,2018-03-28,2018,3,28,87,33.06,20.91,69.3,0.0,1009.8,7.2
Kolkata,2018-03-29,2018,3,29,88,30.12,16.47,63.8,0.0,1013.2,7.9
Kolkata,2018-03-30,2018,3,30,89,33.33,21.93,73.1,6.59,1009.2,11.1
Kolkata,2018-03-31,2018,3,31,90,34.86,20.69,64.4,0.0,1009.0,9.5
Kolkata,2018-04-01,2018,4,1,91,30.96,21.31,68.7,6.24,1005.5,11.0
Kolkata,2018-04-02,2018,4,2,92,34.34,21.33,75.8,0.0,1007.9,10.5
Kolkata,2018-04-03,2018,4,3,93,32.54,21.47,74.4,0.0,1009.7,13.0
Kolkata,2018-04-04,2018,4,4,94,34.11,20.96,66.9,0.0,1012.9,14.9
Kolkata,2018-04-05,2018,4,5,95,33.05,21.53,66.7,0.0,1006.8,7.0
Kolkata,2018-04-06,2018,4,6,96,31.6,22.5,71.7,0.0,1009.1,9.5
Kolkata,2018-04-07,2018,4,7,97,32.02,21.67,64.2,0.0,1008.7,14.3
Kolkata,2018-04-08,2018,4,8,98,34.09,21.68,67.9,0.0,1003.6,8.8
Kolkata,2018-04-09,2018,4,9,99,33.73,22.02,66.4,0.0,1000.7,9.3
Kolkata,2018-04-10,2018,4,10,100,30.63,20.37,69.1,0.0,1007.4,8.3
Kolkata,2018-04-11,2018,4,11,101,37.51,20.83,67.6,0.0,1008.4,10.2
Kolkata,2018-04-12,2018,4,12,102,33.39,21.4,72.0,11.58,1003.3,7.6
Kolkata,2018-04-13,2018,4,13,103,34.64,23.71,69.4,0.0,1007.8,14.0
Kolkata,2018-04-14,2018,4,14,104,35.44,22.55,64.2,0.0,1006.5,11.4
Kolkata,2018-04-15,2018,4,15,105,33.01,22.62,61.8,0.0,1008.4,8.3
Kolkata,2018-04-16,2018,4,16,106,34.71,22.59,67.6,0.0,1007.3,6.9
Kolkata,2018-04-17,2018,4,17,107,32.17,22.41,62.7,0.0,1008.3,9.6
Kolkata,2018-04-18,2018,4,18,108,33.57,22.33,67.2,0.0,1012.0,12.0
Kolkata,2018-04-19,2018,4,19,109,33.66,22.27,62.9,0.0,1009.6,9.2
Kolkata,2018-04-20,2018,4,20,110,32.02,23.5,63.0,0.0,1011.5,12.2
Kolkata,2018-04-21,2018,4,21,111,34.78,23.2,59.4,0.0,1009.0,10.6
Kolkata,2018-04-22,2018,4,22,112,39.71,24.91,66.2,5.36,1003.0,8.6
Kolkata,2018-04-23,2018,4,23,113,34.25,23.27,65.2,0.0,1007.8,9.8
Kolkata,2018-04-24,2018,4,24,114,33.16,22.35,66.1,0.0,1008.2,9.7
Kolkata,2018-04-25,2018,4,25,115,33.76,24.55,64.9,0.0,1009.7,11.1
Kolkata,2018-04-26,2018,4,26,116,35.08,25.62,61.3,0.0,1005.9,12.0
Kolkata,2018-04-27,2018,4,27,117,36.82,24.59,67.5,0.0,1011.4,13.3
Kolkata,2018-04-28,2018,4,28,118,35.41,22.46,66.9,0.0,1008.0,10.4
Kolkata,2018-04-29,2018,4,29,119,35.45,22.98,67.5,0.0,1004.5,11.4
Kolkata,2018-04-30,2018,4,30,120,35.77,24.31,66.8,5.83,1008.1,10.3
Kolkata,2018-05-01,2018,5,1,121,34.25,22.54,67.2,0.0,1011.0,10.1
Kolkata,2018-05-02,2018,5,2,122,37.24,25.31,69.7,0.0,1004.5,9.2
Kolkata,2018-05-03,2018,5,3,123,35.08,23.5,66.7,0.0,1009.2,9.3
Kolkata,2018-05-04,2018,5,4,124,35.65,22.28,55.6,2.76,1006.8,11.6
Kolkata,2018-05-05,2018,5,5,125,37.97,23.82,66.7,0.0,1004.2,11.6
Kolkata,2018-05-06,2018,5,6,126,37.95,24.26,58.7,0.0,1011.5,7.9
Kolkata,2018-05-07,2018,5,7,127,35.31,24.32,62.9,0.0,1010.1,10.8
